q,psi
-0.52,-2.72
-0.56,-1.07
-0.65,-1.43
-0.74,-3.24
-0.46,-4.02
-0.41,-4.44
-0.38,-4.57
-0.36,-4.59
-0.46,-4.43
-0.7,-4.02
-0.75,-2.96
-0.43,-1.11
-0.7,-1.33
-0.85,-2.87
-0.81,-3.57
-0.75,-3.87
-0.74,-3.99
-0.8,-4.03
-0.82,-3.91
-0.86,-3.51
-0.76,-2.6
-0.41,-1.01
-0.88,-0.83
-0.61,-1.39
-0.67,-1.69
-0.59,-1.78
-0.66,-1.87
-0.6,-1.84
-0.63,-1.78
-0.48,-1.54
-0.53,-1.22
-0.59,-0.62
0.88,0.84
0.61,1.39
0.67,1.69
0.59,1.78
0.66,1.86
0.6,1.84
0.63,1.78
0.48,1.54
0.52,1.22
0.59,0.62
0.69,1.33
0.85,2.87
0.81,3.57
0.76,3.87
0.74,3.99
0.8,4.03
0.82,3.9
0.87,3.51
0.76,2.6
0.41,1.01
0.65,1.43
0.74,3.24
0.46,4.02
0.41,4.44
0.38,4.57
0.36,4.59
0.46,4.43
0.7,4.02
0.75,2.96
0.43,1.11
0.8,1.46
0.81,3.29
0.67,4.24
0.81,4.88
0.56,4.91
0.76,5.0
0.74,4.64
0.67,3.93
0.52,2.72
0.56,1.07
0.87,1.33
0.67,2.92
0.54,3.92
0.84,4.65
0.37,4.6
0.86,4.73
0.49,4.11
0.57,3.44
0.69,2.42
0.67,0.97
0.81,1.09
0.78,2.53
0.93,3.59
0.77,4.11
0.97,4.34
0.76,4.09
0.61,3.51
0.83,2.95
0.55,1.89
0.65,0.76
0.85,0.87
0.6,1.89
0.83,2.74
0.85,3.24
0.92,3.4
0.8,3.2
0.69,2.7
0.75,2.2
0.65,1.42
0.88,0.67
1.06,0.78
1.03,1.56
0.51,1.75
0.84,2.14
0.56,2.09
0.99,2.18
0.75,1.79
0.83,1.45
0.68,0.91
0.98,0.54
1.11,0.61
0.93,1.04
0.92,1.21
0.82,1.24
0.73,1.15
0.59,0.97
0.66,0.83
0.66,0.67
0.6,0.45
1.2,0.46
1.62,0.51
1.18,0.56
1.22,0.61
1.03,0.54
1.36,0.65
1.0,0.43
1.06,0.4
1.23,0.46
1.32,0.46
1.34,0.33
-1.6,-0.49
-1.1,-0.49
-1.18,-0.55
-1.06,-0.49
-1.19,-0.49
-0.83,-0.3
-1.21,-0.45
-1.25,-0.46
-1.24,-0.4
-1.32,-0.32
-1.14,-0.62
-0.9,-0.98
-0.92,-1.14
-0.73,-1.1
-0.63,-0.98
-0.62,-0.87
-0.69,-0.78
-0.66,-0.62
-0.63,-0.43
-1.24,-0.47
-1.09,-0.81
-0.98,-1.54
-0.49,-1.72
-0.87,-2.13
-0.68,-2.07
-1.05,-2.08
-0.65,-1.61
-0.85,-1.35
-0.67,-0.84
-0.96,-0.5
-0.94,-0.95
-0.67,-2.02
-0.81,-2.81
-0.91,-3.29
-0.86,-3.29
-0.66,-2.95
-0.68,-2.51
-0.74,-2.06
-0.61,-1.3
-0.82,-0.59
-0.81,-1.13
-0.85,-2.71
-1.01,-3.8
-0.78,-4.2
-0.94,-4.28
-0.66,-3.89
-0.59,-3.34
-0.77,-2.81
-0.56,-1.82
-0.63,-0.71
-0.71,-1.28
-0.67,-3.05
-0.7,-4.2
-0.79,-4.77
-0.39,-4.65
-0.87,-4.69
-0.47,-4.04
-0.6,-3.43
-0.71,-2.42
-0.57,-0.9
-0.77,-1.49
-0.75,-3.38
-0.72,-4.49
-0.87,-5.1
-0.57,-5.02
-0.73,-5.01
-0.76,-4.66
-0.71,-4.01
-0.61,-2.83
-0.4,-1.01
-0.9,-1.61
-0.76,-3.4
-0.5,-4.23
-0.46,-4.65
-0.4,-4.69
-0.35,-4.62
-0.4,-4.43
-0.71,-4.12
-0.9,-3.15
-0.48,-1.19
-0.64,-1.36
-0.81,-2.96
-0.77,-3.7
-0.77,-4.01
-0.73,-4.07
-0.76,-4.04
-0.8,-3.93
-0.88,-3.6
-0.72,-2.67
-0.57,-1.12
-0.86,-0.86
-0.77,-1.53
-0.8,-1.85
-0.68,-1.91
-0.7,-1.93
-0.6,-1.87
-0.66,-1.83
-0.67,-1.67
-0.44,-1.21
-0.52,-0.6
0.86,0.86
0.78,1.54
0.8,1.85
0.68,1.91
0.7,1.93
0.6,1.87
0.65,1.83
0.67,1.67
0.44,1.2
0.52,0.6
0.64,1.36
0.81,2.95
0.77,3.69
0.77,4.01
0.73,4.07
0.76,4.04
0.8,3.93
0.88,3.6
0.72,2.66
0.57,1.12
0.9,1.61
0.76,3.4
0.5,4.23
0.46,4.65
0.4,4.69
0.36,4.62
0.4,4.43
0.71,4.12
0.9,3.15
0.48,1.19
0.77,1.49
0.75,3.38
0.72,4.48
0.87,5.09
0.57,5.02
0.73,5.01
0.76,4.66
0.71,4.01
0.61,2.83
0.4,1.01
0.71,1.28
0.68,3.05
0.7,4.2
0.79,4.77
0.39,4.65
0.87,4.69
0.47,4.04
0.6,3.43
0.71,2.42
0.57,0.9
0.81,1.13
0.85,2.71
1.01,3.8
0.78,4.2
0.94,4.28
0.66,3.89
0.59,3.34
0.77,2.81
0.56,1.82
0.63,0.71
0.94,0.95
0.67,2.02
0.81,2.82
0.91,3.29
0.86,3.29
0.66,2.95
0.68,2.51
0.74,2.06
0.61,1.3
0.82,0.59
1.09,0.81
0.98,1.54
0.49,1.73
0.87,2.13
0.68,2.07
1.05,2.08
0.65,1.61
0.85,1.35
0.67,0.84
0.96,0.5
1.14,0.62
0.9,0.98
0.92,1.14
0.73,1.1
0.63,0.98
0.62,0.87
0.69,0.78
0.66,0.62
0.63,0.43
1.24,0.47
1.6,0.49
1.1,0.49
1.18,0.55
1.06,0.49
1.19,0.49
0.83,0.3
1.21,0.45
1.25,0.46
1.24,0.4
1.32,0.32
-1.53,-0.43
-1.03,-0.4
-1.16,-0.47
-0.98,-0.37
-1.06,-0.37
-0.92,-0.33
-1.37,-0.52
-1.14,-0.39
-1.19,-0.36
-1.35,-0.32
-1.12,-0.56
-0.88,-0.86
-0.88,-1.0
-0.61,-0.91
-0.62,-0.86
-0.68,-0.84
-0.68,-0.73
-0.65,-0.56
-0.66,-0.4
-1.25,-0.45
-1.05,-0.75
-0.89,-1.41
-0.52,-1.66
-0.97,-2.08
-0.74,-1.97
-0.99,-1.91
-0.57,-1.46
-0.89,-1.28
-0.63,-0.75
-0.9,-0.43
-0.91,-0.93
-0.65,-1.98
-0.8,-2.77
-0.92,-3.2
-0.72,-3.04
-0.56,-2.71
-0.73,-2.4
-0.69,-1.95
-0.58,-1.22
-0.77,-0.53
-0.87,-1.21
-0.89,-2.81
-0.99,-3.84
-0.77,-4.13
-0.86,-4.1
-0.6,-3.72
-0.58,-3.26
-0.75,-2.79
-0.6,-1.84
-0.57,-0.66
-0.9,-1.43
-0.79,-3.27
-0.81,-4.41
-0.71,-4.79
-0.42,-4.65
-0.89,-4.67
-0.46,-4.05
-0.69,-3.54
-0.75,-2.53
-0.49,-0.89
-0.59,-1.44
-0.74,-3.51
-0.81,-4.73
-0.91,-5.26
-0.58,-5.11
-0.69,-5.03
-0.77,-4.71
-0.73,-4.14
-0.72,-3.02
-0.51,-1.13
-0.81,-1.59
-0.77,-3.5
-0.59,-4.45
-0.51,-4.86
-0.43,-4.85
-0.37,-4.71
-0.33,-4.45
-0.71,-4.21
-0.92,-3.28
-0.62,-1.31
-0.77,-1.44
-0.8,-3.03
-0.72,-3.78
-0.75,-4.14
-0.75,-4.22
-0.76,-4.15
-0.74,-3.95
-0.93,-3.7
-0.66,-2.71
-0.49,-1.11
-0.86,-0.88
-0.78,-1.57
-0.83,-1.91
-0.8,-2.04
-0.78,-2.07
-0.81,-2.04
-0.63,-1.87
-0.7,-1.74
-0.62,-1.33
-0.46,-0.6
0.86,0.88
0.78,1.57
0.83,1.91
0.8,2.04
0.78,2.07
0.81,2.04
0.62,1.87
0.7,1.74
0.62,1.33
0.46,0.6
0.77,1.44
0.81,3.03
0.72,3.77
0.75,4.13
0.75,4.21
0.76,4.15
0.74,3.95
0.93,3.7
0.66,2.71
0.49,1.11
0.81,1.59
0.77,3.5
0.59,4.45
0.51,4.86
0.43,4.85
0.37,4.71
0.33,4.45
0.71,4.21
0.92,3.28
0.62,1.31
0.59,1.44
0.74,3.51
0.81,4.73
0.91,5.26
0.58,5.11
0.69,5.03
0.77,4.71
0.73,4.14
0.72,3.02
0.51,1.13
0.9,1.44
0.79,3.27
0.81,4.41
0.71,4.79
0.42,4.65
0.89,4.67
0.46,4.05
0.69,3.54
0.75,2.53
0.49,0.89
0.87,1.21
0.89,2.81
0.99,3.84
0.77,4.13
0.86,4.1
0.6,3.72
0.58,3.26
0.75,2.79
0.6,1.83
0.57,0.66
0.91,0.93
0.65,1.98
0.8,2.77
0.92,3.2
0.72,3.04
0.56,2.71
0.73,2.4
0.69,1.95
0.58,1.22
0.77,0.53
1.05,0.75
0.89,1.41
0.52,1.66
0.97,2.08
0.74,1.97
0.99,1.91
0.57,1.46
0.89,1.28
0.63,0.75
0.9,0.43
1.12,0.56
0.88,0.86
0.88,0.99
0.61,0.91
0.62,0.86
0.68,0.84
0.68,0.73
0.65,0.56
0.66,0.4
1.25,0.45
1.53,0.43
1.03,0.39
1.16,0.47
0.98,0.37
1.06,0.37
0.92,0.33
1.37,0.53
1.14,0.39
1.19,0.36
1.35,0.32
-1.44,-0.36
-0.98,-0.31
-1.13,-0.39
-0.92,-0.29
-1.11,-0.4
-1.09,-0.42
-1.35,-0.49
-0.98,-0.29
-1.23,-0.35
-1.38,-0.32
-1.08,-0.48
-0.85,-0.72
-0.8,-0.83
-0.53,-0.76
-0.68,-0.82
-0.71,-0.82
-0.64,-0.66
-0.67,-0.52
-0.69,-0.38
-1.2,-0.41
-1.0,-0.66
-0.84,-1.26
-0.62,-1.59
-1.04,-1.98
-0.7,-1.79
-0.91,-1.76
-0.57,-1.39
-0.91,-1.25
-0.58,-0.69
-0.84,-0.37
-0.91,-0.86
-0.62,-1.85
-0.83,-2.65
-0.86,-2.98
-0.57,-2.76
-0.58,-2.59
-0.78,-2.4
-0.61,-1.93
-0.61,-1.25
-0.75,-0.52
-0.65,-1.06
-0.86,-2.71
-0.95,-3.71
-0.73,-3.94
-0.78,-3.91
-0.56,-3.63
-0.61,-3.32
-0.81,-2.92
-0.64,-1.96
-0.56,-0.7
-0.9,-1.46
-0.86,-3.35
-0.81,-4.41
-0.6,-4.69
-0.5,-4.65
-0.9,-4.69
-0.46,-4.15
-0.8,-3.76
-0.8,-2.73
-0.59,-1.01
-0.82,-1.62
-0.8,-3.69
-0.89,-4.91
-0.91,-5.34
-0.57,-5.17
-0.65,-5.08
-0.78,-4.8
-0.72,-4.27
-0.8,-3.21
-0.58,-1.23
-0.78,-1.63
-0.77,-3.64
-0.7,-4.68
-0.58,-5.04
-0.48,-4.99
-0.42,-4.83
-0.27,-4.51
-0.7,-4.3
-0.88,-3.35
-0.5,-1.28
-0.71,-1.43
-0.81,-3.1
-0.73,-3.89
-0.72,-4.22
-0.71,-4.29
-0.81,-4.28
-0.71,-4.05
-0.94,-3.81
-0.75,-2.85
-0.45,-1.13
-0.86,-0.89
-0.84,-1.62
-0.77,-1.92
-0.86,-2.1
-0.75,-2.09
-0.82,-2.11
-0.86,-2.05
-0.72,-1.84
-0.75,-1.46
-0.6,-0.69
0.86,0.88
0.84,1.62
0.77,1.92
0.86,2.09
0.75,2.09
0.82,2.11
0.86,2.05
0.72,1.84
0.75,1.46
0.6,0.69
0.71,1.43
0.81,3.1
0.73,3.89
0.72,4.22
0.71,4.28
0.81,4.28
0.71,4.05
0.95,3.81
0.75,2.85
0.45,1.13
0.78,1.63
0.77,3.64
0.7,4.68
0.59,5.04
0.48,4.99
0.42,4.83
0.27,4.5
0.7,4.29
0.88,3.35
0.5,1.28
0.82,1.62
0.8,3.69
0.89,4.91
0.91,5.34
0.57,5.17
0.65,5.08
0.77,4.8
0.72,4.27
0.8,3.21
0.59,1.23
0.9,1.46
0.86,3.35
0.81,4.41
0.6,4.69
0.5,4.65
0.9,4.69
0.46,4.14
0.8,3.76
0.8,2.73
0.59,1.01
0.65,1.06
0.86,2.71
0.95,3.71
0.73,3.94
0.78,3.91
0.56,3.63
0.61,3.32
0.81,2.92
0.64,1.96
0.56,0.71
0.91,0.86
0.62,1.85
0.83,2.65
0.86,2.98
0.57,2.76
0.58,2.59
0.78,2.4
0.61,1.93
0.61,1.25
0.75,0.52
1.0,0.66
0.84,1.26
0.62,1.59
1.04,1.98
0.69,1.79
0.9,1.75
0.57,1.39
0.91,1.25
0.58,0.69
0.84,0.37
1.08,0.48
0.85,0.72
0.8,0.83
0.53,0.76
0.68,0.82
0.71,0.82
0.63,0.65
0.67,0.52
0.69,0.38
1.2,0.41
1.44,0.36
0.98,0.31
1.13,0.39
0.92,0.29
1.11,0.4
1.09,0.42
1.35,0.49
0.98,0.29
1.23,0.36
1.38,0.32
-1.35,-0.29
-0.96,-0.26
-1.13,-0.36
-0.98,-0.33
-1.23,-0.48
-1.11,-0.42
-1.19,-0.39
-0.92,-0.25
-1.34,-0.41
-1.34,-0.31
-1.05,-0.4
-0.8,-0.6
-0.72,-0.71
-0.52,-0.7
-0.76,-0.85
-0.69,-0.79
-0.59,-0.61
-0.71,-0.54
-0.69,-0.4
-1.13,-0.37
-0.88,-0.55
-0.84,-1.17
-0.72,-1.54
-1.02,-1.85
-0.61,-1.66
-0.88,-1.72
-0.6,-1.42
-0.9,-1.27
-0.53,-0.71
-0.84,-0.39
-0.94,-0.82
-0.6,-1.74
-0.85,-2.52
-0.72,-2.73
-0.51,-2.62
-0.7,-2.67
-0.78,-2.5
-0.57,-2.03
-0.7,-1.4
-0.77,-0.58
-0.68,-1.0
-0.82,-2.56
-0.92,-3.53
-0.67,-3.74
-0.72,-3.81
-0.55,-3.7
-0.71,-3.53
-0.9,-3.17
-0.66,-2.15
-0.6,-0.79
-0.66,-1.27
-0.86,-3.24
-0.71,-4.25
-0.53,-4.57
-0.63,-4.72
-0.88,-4.77
-0.47,-4.31
-0.88,-3.99
-0.86,-2.92
-0.59,-1.06
-0.66,-1.51
-0.88,-3.74
-0.91,-4.95
-0.87,-5.36
-0.55,-5.23
-0.63,-5.16
-0.76,-4.89
-0.69,-4.38
-0.83,-3.32
-0.48,-1.22
-0.83,-1.68
-0.83,-3.78
-0.81,-4.88
-0.67,-5.22
-0.53,-5.14
-0.49,-4.97
-0.22,-4.57
-0.68,-4.38
-0.87,-3.46
-0.54,-1.36
-0.8,-1.51
-0.78,-3.19
-0.78,-4.04
-0.76,-4.36
-0.66,-4.36
-0.82,-4.35
-0.72,-4.12
-0.92,-3.9
-0.84,-3.05
-0.66,-1.32
-0.8,-0.88
-0.89,-1.68
-0.81,-1.99
-0.78,-2.11
-0.88,-2.18
-0.74,-2.1
-0.82,-2.06
-0.8,-1.93
-0.82,-1.58
-0.73,-0.8
0.8,0.88
0.89,1.68
0.81,1.99
0.79,2.11
0.88,2.17
0.74,2.1
0.82,2.06
0.81,1.93
0.82,1.58
0.73,0.8
0.81,1.51
0.78,3.19
0.78,4.04
0.76,4.36
0.66,4.36
0.82,4.35
0.72,4.11
0.92,3.9
0.84,3.05
0.66,1.32
0.83,1.68
0.83,3.78
0.81,4.88
0.67,5.22
0.53,5.14
0.49,4.97
0.22,4.57
0.68,4.38
0.87,3.46
0.54,1.36
0.66,1.51
0.88,3.74
0.91,4.94
0.87,5.36
0.55,5.23
0.63,5.16
0.76,4.88
0.69,4.38
0.83,3.32
0.48,1.22
0.66,1.27
0.86,3.24
0.71,4.25
0.53,4.57
0.63,4.72
0.88,4.77
0.47,4.3
0.88,3.99
0.86,2.92
0.59,1.06
0.68,1.0
0.82,2.56
0.92,3.53
0.67,3.74
0.72,3.81
0.55,3.69
0.71,3.53
0.9,3.16
0.66,2.15
0.6,0.79
0.94,0.82
0.6,1.74
0.85,2.52
0.72,2.73
0.51,2.62
0.7,2.66
0.78,2.5
0.57,2.03
0.7,1.4
0.77,0.58
0.88,0.55
0.84,1.17
0.72,1.54
1.02,1.85
0.61,1.66
0.88,1.72
0.6,1.42
0.9,1.27
0.53,0.71
0.84,0.39
1.05,0.4
0.8,0.6
0.72,0.71
0.52,0.7
0.76,0.85
0.69,0.78
0.59,0.61
0.71,0.54
0.69,0.4
1.13,0.38
1.35,0.29
0.96,0.26
1.14,0.36
0.98,0.33
1.23,0.48
1.11,0.42
1.19,0.39
0.92,0.25
1.34,0.41
1.34,0.31
-1.29,-0.26
-1.0,-0.27
-1.21,-0.41
-1.09,-0.4
-1.25,-0.49
-0.99,-0.34
-1.1,-0.34
-1.01,-0.32
-1.4,-0.46
-1.24,-0.28
-1.04,-0.36
-0.75,-0.54
-0.66,-0.67
-0.56,-0.73
-0.81,-0.89
-0.62,-0.77
-0.6,-0.65
-0.76,-0.64
-0.68,-0.46
-1.11,-0.38
-0.78,-0.46
-0.88,-1.13
-0.78,-1.51
-0.95,-1.76
-0.57,-1.67
-0.89,-1.82
-0.61,-1.53
-0.85,-1.38
-0.53,-0.83
-0.9,-0.45
-0.81,-0.71
-0.63,-1.66
-0.82,-2.41
-0.59,-2.59
-0.57,-2.71
-0.81,-2.89
-0.72,-2.68
-0.61,-2.26
-0.81,-1.62
-0.76,-0.65
-0.73,-0.98
-0.78,-2.44
-0.91,-3.39
-0.6,-3.64
-0.69,-3.89
-0.61,-3.93
-0.85,-3.85
-0.96,-3.44
-0.64,-2.32
-0.59,-0.85
-0.73,-1.26
-0.76,-3.08
-0.62,-4.09
-0.53,-4.55
-0.76,-4.89
-0.82,-4.91
-0.49,-4.52
-0.9,-4.2
-0.91,-3.11
-0.59,-1.15
-0.63,-1.44
-0.88,-3.66
-0.83,-4.86
-0.8,-5.35
-0.53,-5.34
-0.62,-5.29
-0.72,-5.0
-0.63,-4.48
-0.82,-3.48
-0.66,-1.42
-0.57,-1.52
-0.9,-3.8
-0.88,-4.99
-0.74,-5.39
-0.57,-5.33
-0.59,-5.18
-0.2,-4.69
-0.66,-4.47
-0.9,-3.63
-0.78,-1.59
-0.72,-1.44
-0.83,-3.23
-0.78,-4.14
-0.85,-4.54
-0.67,-4.5
-0.79,-4.47
-0.75,-4.22
-0.88,-3.96
-0.87,-3.16
-0.74,-1.45
-0.81,-0.86
-0.78,-1.64
-0.91,-2.07
-0.8,-2.18
-0.84,-2.21
-0.83,-2.19
-0.84,-2.11
-0.78,-1.94
-0.81,-1.61
-0.76,-0.84
0.81,0.86
0.78,1.64
0.91,2.07
0.8,2.18
0.83,2.21
0.82,2.19
0.84,2.1
0.78,1.94
0.81,1.61
0.76,0.84
0.72,1.44
0.83,3.23
0.78,4.14
0.85,4.54
0.67,4.5
0.79,4.47
0.75,4.22
0.88,3.95
0.88,3.16
0.74,1.45
0.57,1.52
0.9,3.8
0.88,4.99
0.74,5.39
0.57,5.33
0.59,5.18
0.2,4.68
0.66,4.47
0.9,3.63
0.78,1.59
0.63,1.45
0.88,3.66
0.83,4.86
0.8,5.34
0.53,5.33
0.62,5.29
0.72,5.0
0.63,4.48
0.82,3.48
0.66,1.42
0.73,1.26
0.76,3.08
0.62,4.09
0.53,4.54
0.76,4.89
0.81,4.91
0.48,4.51
0.91,4.2
0.91,3.11
0.59,1.15
0.73,0.98
0.78,2.44
0.91,3.39
0.6,3.64
0.69,3.89
0.61,3.93
0.85,3.85
0.96,3.44
0.65,2.32
0.59,0.85
0.81,0.71
0.63,1.66
0.82,2.41
0.59,2.59
0.57,2.71
0.81,2.89
0.72,2.68
0.61,2.26
0.81,1.62
0.76,0.65
0.78,0.46
0.88,1.13
0.78,1.51
0.94,1.76
0.57,1.67
0.89,1.81
0.61,1.53
0.85,1.38
0.53,0.83
0.9,0.45
1.04,0.36
0.75,0.54
0.66,0.67
0.56,0.73
0.81,0.89
0.62,0.76
0.6,0.65
0.76,0.64
0.68,0.46
1.11,0.38
1.29,0.26
1.0,0.27
1.21,0.42
1.09,0.4
1.25,0.49
0.99,0.34
1.1,0.34
1.01,0.32
1.4,0.46
1.24,0.28
-1.29,-0.28
-1.13,-0.36
-1.3,-0.49
-1.1,-0.43
-1.14,-0.44
-0.89,-0.3
-1.16,-0.43
-1.12,-0.43
-1.34,-0.46
-1.15,-0.24
-1.05,-0.36
-0.69,-0.53
-0.65,-0.7
-0.62,-0.8
-0.81,-0.94
-0.56,-0.81
-0.66,-0.81
-0.79,-0.8
-0.65,-0.54
-1.18,-0.45
-0.79,-0.46
-0.92,-1.16
-0.78,-1.52
-0.86,-1.78
-0.6,-1.83
-0.91,-2.0
-0.58,-1.72
-0.84,-1.59
-0.58,-1.02
-0.93,-0.54
-0.7,-0.63
-0.68,-1.66
-0.75,-2.36
-0.57,-2.65
-0.71,-3.0
-0.84,-3.19
-0.68,-2.95
-0.74,-2.59
-0.85,-1.87
-0.74,-0.75
-0.65,-0.9
-0.83,-2.41
-0.87,-3.35
-0.54,-3.69
-0.73,-4.16
-0.72,-4.28
-0.96,-4.21
-0.92,-3.71
-0.64,-2.57
-0.75,-1.06
-0.61,-1.15
-0.72,-2.95
-0.6,-4.02
-0.59,-4.64
-0.86,-5.13
-0.72,-5.1
-0.5,-4.75
-0.9,-4.42
-1.0,-3.39
-0.81,-1.4
-0.71,-1.44
-0.76,-3.49
-0.7,-4.7
-0.73,-5.35
-0.53,-5.5
-0.63,-5.49
-0.67,-5.15
-0.56,-4.59
-0.81,-3.65
-0.8,-1.59
-0.7,-1.55
-0.85,-3.72
-0.9,-4.97
-0.79,-5.5
-0.61,-5.53
-0.69,-5.43
-0.22,-4.86
-0.64,-4.58
-0.93,-3.74
-0.72,-1.62
-0.53,-1.32
-0.88,-3.2
-0.79,-4.15
-0.9,-4.66
-0.77,-4.7
-0.77,-4.62
-0.8,-4.37
-0.86,-4.04
-0.88,-3.22
-0.72,-1.45
-0.74,-0.8
-0.73,-1.58
-0.78,-1.99
-0.81,-2.21
-0.86,-2.28
-0.81,-2.24
-0.85,-2.17
-0.84,-2.01
-0.81,-1.64
-0.78,-0.85
0.74,0.8
0.73,1.58
0.78,1.99
0.81,2.2
0.86,2.28
0.81,2.23
0.85,2.16
0.83,2.0
0.82,1.64
0.78,0.85
0.53,1.32
0.88,3.2
0.79,4.14
0.9,4.66
0.77,4.7
0.77,4.62
0.8,4.37
0.86,4.04
0.88,3.22
0.72,1.45
0.7,1.55
0.85,3.72
0.9,4.97
0.79,5.5
0.61,5.53
0.69,5.43
0.22,4.86
0.64,4.58
0.93,3.74
0.73,1.62
0.71,1.44
0.77,3.49
0.71,4.7
0.73,5.35
0.52,5.5
0.63,5.49
0.67,5.14
0.56,4.59
0.81,3.65
0.8,1.59
0.61,1.15
0.72,2.95
0.6,4.02
0.58,4.64
0.86,5.13
0.72,5.1
0.5,4.75
0.9,4.42
1.0,3.39
0.81,1.4
0.65,0.9
0.83,2.41
0.87,3.35
0.54,3.69
0.73,4.15
0.72,4.28
0.96,4.2
0.92,3.71
0.64,2.57
0.75,1.06
0.7,0.63
0.68,1.66
0.75,2.36
0.57,2.65
0.71,3.0
0.84,3.19
0.68,2.95
0.74,2.59
0.85,1.87
0.74,0.75
0.79,0.46
0.92,1.16
0.78,1.52
0.86,1.78
0.6,1.82
0.91,2.0
0.58,1.72
0.84,1.59
0.58,1.02
0.93,0.54
1.05,0.36
0.68,0.53
0.65,0.7
0.62,0.8
0.81,0.94
0.56,0.81
0.66,0.81
0.79,0.8
0.65,0.54
1.18,0.45
1.29,0.28
1.13,0.36
1.3,0.49
1.1,0.43
1.14,0.44
0.89,0.31
1.17,0.43
1.12,0.43
1.34,0.46
1.15,0.24
-1.35,-0.33
-1.27,-0.46
-1.27,-0.5
-1.01,-0.4
-1.06,-0.43
-0.98,-0.41
-1.29,-0.58
-1.08,-0.47
-1.2,-0.42
-1.16,-0.26
-1.05,-0.39
-0.64,-0.56
-0.66,-0.76
-0.67,-0.9
-0.77,-1.03
-0.54,-0.97
-0.75,-1.06
-0.78,-0.98
-0.65,-0.68
-1.32,-0.59
-0.87,-0.51
-0.92,-1.22
-0.76,-1.59
-0.81,-1.91
-0.65,-2.06
-0.88,-2.22
-0.55,-1.98
-0.89,-1.91
-0.65,-1.29
-0.95,-0.68
-0.67,-0.64
-0.7,-1.73
-0.69,-2.44
-0.67,-2.93
-0.82,-3.37
-0.8,-3.48
-0.73,-3.3
-0.85,-2.98
-0.87,-2.19
-0.91,-0.97
-0.66,-0.91
-0.86,-2.48
-0.78,-3.4
-0.54,-3.92
-0.85,-4.55
-0.81,-4.64
-0.98,-4.51
-0.85,-3.95
-0.77,-2.9
-0.93,-1.27
-0.62,-1.13
-0.8,-3.01
-0.65,-4.1
-0.64,-4.84
-0.91,-5.42
-0.61,-5.29
-0.5,-4.96
-0.89,-4.59
-1.05,-3.57
-0.72,-1.43
-0.46,-1.26
-0.74,-3.38
-0.59,-4.6
-0.68,-5.4
-0.55,-5.69
-0.66,-5.7
-0.61,-5.28
-0.49,-4.67
-0.77,-3.7
-0.73,-1.57
-0.72,-1.49
-0.75,-3.55
-0.83,-4.85
-0.81,-5.54
-0.62,-5.7
-0.79,-5.69
-0.29,-5.08
-0.66,-4.72
-0.98,-3.85
-0.73,-1.65
-0.61,-1.33
-0.84,-3.1
-0.79,-4.09
-0.88,-4.67
-0.87,-4.84
-0.79,-4.77
-0.84,-4.52
-0.9,-4.16
-0.85,-3.29
-0.79,-1.52
-0.64,-0.75
-0.72,-1.53
-0.76,-1.95
-0.73,-2.15
-0.75,-2.24
-0.79,-2.25
-0.81,-2.18
-0.82,-2.03
-0.84,-1.68
-0.79,-0.87
0.64,0.75
0.72,1.53
0.76,1.94
0.73,2.14
0.75,2.24
0.79,2.25
0.81,2.18
0.81,2.03
0.84,1.68
0.79,0.87
0.61,1.33
0.84,3.1
0.79,4.09
0.89,4.66
0.87,4.84
0.79,4.77
0.84,4.52
0.89,4.16
0.85,3.29
0.79,1.52
0.72,1.49
0.75,3.55
0.83,4.85
0.81,5.54
0.62,5.7
0.79,5.69
0.29,5.08
0.66,4.72
0.98,3.84
0.73,1.65
0.46,1.26
0.74,3.38
0.59,4.6
0.68,5.4
0.55,5.69
0.66,5.7
0.61,5.28
0.49,4.67
0.77,3.7
0.73,1.57
0.62,1.13
0.8,3.01
0.65,4.1
0.64,4.84
0.91,5.41
0.61,5.29
0.5,4.95
0.89,4.59
1.05,3.57
0.72,1.43
0.66,0.91
0.86,2.47
0.78,3.39
0.54,3.92
0.85,4.54
0.81,4.64
0.98,4.51
0.85,3.95
0.77,2.9
0.93,1.27
0.67,0.64
0.7,1.73
0.69,2.44
0.67,2.92
0.82,3.37
0.8,3.48
0.73,3.3
0.85,2.98
0.87,2.19
0.91,0.97
0.87,0.52
0.92,1.21
0.76,1.59
0.81,1.91
0.65,2.06
0.88,2.22
0.55,1.98
0.89,1.91
0.65,1.29
0.95,0.68
1.05,0.39
0.64,0.56
0.67,0.76
0.67,0.9
0.77,1.03
0.54,0.97
0.75,1.06
0.78,0.98
0.65,0.68
1.33,0.59
1.35,0.33
1.27,0.46
1.27,0.5
1.01,0.4
1.06,0.43
0.98,0.41
1.29,0.58
1.08,0.47
1.2,0.42
1.16,0.26
-1.46,-0.39
-1.33,-0.5
-1.15,-0.46
-0.98,-0.43
-1.15,-0.55
-1.14,-0.58
-1.23,-0.62
-0.92,-0.44
-1.18,-0.47
-1.32,-0.38
-1.05,-0.42
-0.6,-0.59
-0.7,-0.84
-0.7,-1.04
-0.73,-1.19
-0.58,-1.2
-0.83,-1.32
-0.75,-1.16
-0.73,-0.92
-1.49,-0.77
-0.94,-0.59
-0.89,-1.27
-0.73,-1.7
-0.77,-2.1
-0.69,-2.32
-0.83,-2.46
-0.61,-2.32
