Variable_0,Variable_1,Variable_2
0.35,0.75,0.59
0.45,0.75,0.59
0.55,0.75,0.59
0.65,0.75,0.59
0.75,0.75,0.59
0.85,0.75,0.59
0.95,0.75,0.59
0.05,0.85,0.59
0.15,0.85,0.59
0.25,0.85,0.59
0.35,0.85,0.59
0.45,0.85,0.59
0.55,0.85,0.59
0.65,0.85,0.59
0.75,0.85,0.59
0.85,0.85,0.59
0.95,0.85,0.59
0.05,0.95,0.59
0.15,0.95,0.59
0.25,0.95,0.59
0.35,0.95,0.59
0.45,0.95,0.59
0.55,0.95,0.59
0.65,0.95,0.59
0.75,0.95,0.59
0.85,0.95,0.59
0.95,0.95,0.59
0.05,-0.95,0.6
0.15,-0.95,0.6
0.25,-0.95,0.6
0.35,-0.95,0.6
0.45,-0.95,0.6
0.55,-0.95,0.6
0.65,-0.95,0.6
0.75,-0.95,0.6
0.85,-0.95,0.6
0.95,-0.95,0.6
0.05,-0.85,0.6
0.15,-0.85,0.6
0.25,-0.85,0.6
0.35,-0.85,0.6
0.45,-0.85,0.6
0.55,-0.85,0.6
0.65,-0.85,0.6
0.75,-0.85,0.6
0.85,-0.85,0.6
0.95,-0.85,0.6
0.05,-0.75,0.6
0.15,-0.75,0.6
0.25,-0.75,0.6
0.35,-0.75,0.6
0.45,-0.75,0.6
0.55,-0.75,0.6
0.65,-0.75,0.6
0.75,-0.75,0.6
0.85,-0.75,0.6
0.95,-0.75,0.6
0.05,-0.65,0.6
0.15,-0.65,0.6
0.25,-0.65,0.6
0.35,-0.65,0.6
0.45,-0.65,0.6
0.55,-0.65,0.6
0.65,-0.65,0.6
0.75,-0.65,0.6
0.85,-0.65,0.6
0.95,-0.65,0.6
0.05,-0.55,0.6
0.15,-0.55,0.6
0.25,-0.55,0.6
0.35,-0.55,0.6
0.45,-0.55,0.6
0.55,-0.55,0.6
0.65,-0.55,0.6
0.75,-0.55,0.6
0.85,-0.55,0.6
0.95,-0.55,0.6
0.05,-0.45,0.6
0.15,-0.45,0.6
0.25,-0.45,0.6
0.35,-0.45,0.6
0.45,-0.45,0.6
0.55,-0.45,0.6
0.65,-0.45,0.6
0.75,-0.45,0.6
0.85,-0.45,0.6
0.95,-0.45,0.6
0.05,-0.35,0.6
0.15,-0.35,0.6
0.25,-0.35,0.6
0.35,-0.35,0.6
0.45,-0.35,0.6
0.55,-0.35,0.6
0.65,-0.35,0.6
0.75,-0.35,0.6
0.85,-0.35,0.6
0.95,-0.35,0.6
0.05,-0.25,0.6
0.15,-0.25,0.6
0.25,-0.25,0.6
0.35,-0.25,0.6
0.45,-0.25,0.6
0.55,-0.25,0.6
0.65,-0.25,0.6
0.75,-0.25,0.6
0.85,-0.25,0.6
0.95,-0.25,0.6
0.05,-0.15,0.6
0.15,-0.15,0.6
0.25,-0.15,0.6
0.35,-0.15,0.6
0.45,-0.15,0.6
0.55,-0.15,0.6
0.65,-0.15,0.6
0.75,-0.15,0.6
0.85,-0.15,0.6
0.95,-0.15,0.6
0.05,-0.05,0.6
0.15,-0.05,0.6
0.25,-0.05,0.6
0.35,-0.05,0.6
0.45,-0.05,0.6
0.55,-0.05,0.6
0.65,-0.05,0.6
0.75,-0.05,0.6
0.85,-0.05,0.6
0.95,-0.05,0.6
0.05,0.05,0.6
0.15,0.05,0.6
0.25,0.05,0.6
0.35,0.05,0.6
0.45,0.05,0.6
0.55,0.05,0.6
0.65,0.05,0.6
0.75,0.05,0.6
0.85,0.05,0.6
0.95,0.05,0.6
0.05,0.15,0.6
0.15,0.15,0.6
0.25,0.15,0.6
0.35,0.15,0.6
0.45,0.15,0.6
0.55,0.15,0.6
0.65,0.15,0.6
0.75,0.15,0.6
0.85,0.15,0.6
0.95,0.15,0.6
0.05,0.25,0.6
0.15,0.25,0.6
0.25,0.25,0.6
0.35,0.25,0.6
0.45,0.25,0.6
0.55,0.25,0.6
0.65,0.25,0.6
0.75,0.25,0.6
0.85,0.25,0.6
0.95,0.25,0.6
0.05,0.35,0.6
0.15,0.35,0.6
0.25,0.35,0.6
0.35,0.35,0.6
0.45,0.35,0.6
0.55,0.35,0.6
0.65,0.35,0.6
0.75,0.35,0.6
0.85,0.35,0.6
0.95,0.35,0.6
0.05,0.45,0.6
0.15,0.45,0.6
0.25,0.45,0.6
0.35,0.45,0.6
0.45,0.45,0.6
0.55,0.45,0.6
0.65,0.45,0.6
0.75,0.45,0.6
0.85,0.45,0.6
0.95,0.45,0.6
0.05,0.55,0.6
0.15,0.55,0.6
0.25,0.55,0.6
0.35,0.55,0.6
0.45,0.55,0.6
0.55,0.55,0.6
0.65,0.55,0.6
0.75,0.55,0.6
0.85,0.55,0.6
0.95,0.55,0.6
0.05,0.65,0.6
0.15,0.65,0.6
0.25,0.65,0.6
0.35,0.65,0.6
0.45,0.65,0.6
0.55,0.65,0.6
0.65,0.65,0.6
0.75,0.65,0.6
0.85,0.65,0.6
0.95,0.65,0.6
0.05,0.75,0.6
0.15,0.75,0.6
0.25,0.75,0.6
0.35,0.75,0.6
0.45,0.75,0.6
0.55,0.75,0.6
0.65,0.75,0.6
0.75,0.75,0.6
0.85,0.75,0.6
0.95,0.75,0.6
0.05,0.85,0.6
0.15,0.85,0.6
0.25,0.85,0.6
0.35,0.85,0.6
0.45,0.85,0.6
0.55,0.85,0.6
0.65,0.85,0.6
0.75,0.85,0.6
0.85,0.85,0.6
0.95,0.85,0.6
0.05,0.95,0.6
0.15,0.95,0.6
0.25,0.95,0.6
0.35,0.95,0.6
0.45,0.95,0.6
0.55,0.95,0.6
0.65,0.95,0.6
0.75,0.95,0.6
0.85,0.95,0.6
0.95,0.95,0.6
0.05,-0.95,0.61
0.15,-0.95,0.61
0.25,-0.95,0.61
0.35,-0.95,0.61
0.45,-0.95,0.61
0.55,-0.95,0.61
0.65,-0.95,0.61
0.75,-0.95,0.61
0.85,-0.95,0.61
0.95,-0.95,0.61
0.05,-0.85,0.61
0.15,-0.85,0.61
0.25,-0.85,0.61
0.35,-0.85,0.61
0.45,-0.85,0.61
0.55,-0.85,0.61
0.65,-0.85,0.61
0.75,-0.85,0.61
0.85,-0.85,0.61
0.95,-0.85,0.61
0.05,-0.75,0.61
0.15,-0.75,0.61
0.25,-0.75,0.61
0.35,-0.75,0.61
0.45,-0.75,0.61
0.55,-0.75,0.61
0.65,-0.75,0.61
0.75,-0.75,0.61
0.85,-0.75,0.61
0.95,-0.75,0.61
0.05,-0.65,0.61
0.15,-0.65,0.61
0.25,-0.65,0.61
0.35,-0.65,0.61
0.45,-0.65,0.61
0.55,-0.65,0.61
0.65,-0.65,0.61
0.75,-0.65,0.61
0.85,-0.65,0.61
0.95,-0.65,0.61
0.05,-0.55,0.61
0.15,-0.55,0.61
0.25,-0.55,0.61
0.35,-0.55,0.61
0.45,-0.55,0.61
0.55,-0.55,0.61
0.65,-0.55,0.61
0.75,-0.55,0.61
0.85,-0.55,0.61
0.95,-0.55,0.61
0.05,-0.45,0.61
0.15,-0.45,0.61
0.25,-0.45,0.61
0.35,-0.45,0.61
0.45,-0.45,0.61
0.55,-0.45,0.61
0.65,-0.45,0.61
0.75,-0.45,0.61
0.85,-0.45,0.61
0.95,-0.45,0.61
0.05,-0.35,0.61
0.15,-0.35,0.61
0.25,-0.35,0.61
0.35,-0.35,0.61
0.45,-0.35,0.61
0.55,-0.35,0.61
0.65,-0.35,0.61
0.75,-0.35,0.61
0.85,-0.35,0.61
0.95,-0.35,0.61
0.05,-0.25,0.61
0.15,-0.25,0.61
0.25,-0.25,0.61
0.35,-0.25,0.61
0.45,-0.25,0.61
0.55,-0.25,0.61
0.65,-0.25,0.61
0.75,-0.25,0.61
0.85,-0.25,0.61
0.95,-0.25,0.61
0.05,-0.15,0.61
0.15,-0.15,0.61
0.25,-0.15,0.61
0.35,-0.15,0.61
0.45,-0.15,0.61
0.55,-0.15,0.61
0.65,-0.15,0.61
0.75,-0.15,0.61
0.85,-0.15,0.61
0.95,-0.15,0.61
0.05,-0.05,0.61
0.15,-0.05,0.61
0.25,-0.05,0.61
0.35,-0.05,0.61
0.45,-0.05,0.61
0.55,-0.05,0.61
0.65,-0.05,0.61
0.75,-0.05,0.61
0.85,-0.05,0.61
0.95,-0.05,0.61
0.05,0.05,0.61
0.15,0.05,0.61
0.25,0.05,0.61
0.35,0.05,0.61
0.45,0.05,0.61
0.55,0.05,0.61
0.65,0.05,0.61
0.75,0.05,0.61
0.85,0.05,0.61
0.95,0.05,0.61
0.05,0.15,0.61
0.15,0.15,0.61
0.25,0.15,0.61
0.35,0.15,0.61
0.45,0.15,0.61
0.55,0.15,0.61
0.65,0.15,0.61
0.75,0.15,0.61
0.85,0.15,0.61
0.95,0.15,0.61
0.05,0.25,0.61
0.15,0.25,0.61
0.25,0.25,0.61
0.35,0.25,0.61
0.45,0.25,0.61
0.55,0.25,0.61
0.65,0.25,0.61
0.75,0.25,0.61
0.85,0.25,0.61
0.95,0.25,0.61
0.05,0.35,0.61
0.15,0.35,0.61
0.25,0.35,0.61
0.35,0.35,0.61
0.45,0.35,0.61
0.55,0.35,0.61
0.65,0.35,0.61
0.75,0.35,0.61
0.85,0.35,0.61
0.95,0.35,0.61
0.05,0.45,0.61
0.15,0.45,0.61
0.25,0.45,0.61
0.35,0.45,0.61
0.45,0.45,0.61
0.55,0.45,0.61
0.65,0.45,0.61
0.75,0.45,0.61
0.85,0.45,0.61
0.95,0.45,0.61
0.05,0.55,0.61
0.15,0.55,0.61
0.25,0.55,0.61
0.35,0.55,0.61
0.45,0.55,0.61
0.55,0.55,0.61
0.65,0.55,0.61
0.75,0.55,0.61
0.85,0.55,0.61
0.95,0.55,0.61
0.05,0.65,0.61
0.15,0.65,0.61
0.25,0.65,0.61
0.35,0.65,0.61
0.45,0.65,0.61
0.55,0.65,0.61
0.65,0.65,0.61
0.75,0.65,0.61
0.85,0.65,0.61
0.95,0.65,0.61
0.05,0.75,0.61
0.15,0.75,0.61
0.25,0.75,0.61
0.35,0.75,0.61
0.45,0.75,0.61
0.55,0.75,0.61
0.65,0.75,0.61
0.75,0.75,0.61
0.85,0.75,0.61
0.95,0.75,0.61
0.05,0.85,0.61
0.15,0.85,0.61
0.25,0.85,0.61
0.35,0.85,0.61
0.45,0.85,0.61
0.55,0.85,0.61
0.65,0.85,0.61
0.75,0.85,0.61
0.85,0.85,0.61
0.95,0.85,0.61
0.05,0.95,0.61
0.15,0.95,0.61
0.25,0.95,0.61
0.35,0.95,0.61
0.45,0.95,0.61
0.55,0.95,0.61
0.65,0.95,0.61
0.75,0.95,0.61
0.85,0.95,0.61
0.95,0.95,0.61
0.05,-0.95,0.62
0.15,-0.95,0.62
0.25,-0.95,0.62
0.35,-0.95,0.62
0.45,-0.95,0.62
0.55,-0.95,0.62
0.65,-0.95,0.62
0.75,-0.95,0.62
0.85,-0.95,0.62
0.95,-0.95,0.62
0.05,-0.85,0.62
0.15,-0.85,0.62
0.25,-0.85,0.62
0.35,-0.85,0.62
0.45,-0.85,0.62
0.55,-0.85,0.62
0.65,-0.85,0.62
0.75,-0.85,0.62
0.85,-0.85,0.62
0.95,-0.85,0.62
0.05,-0.75,0.62
0.15,-0.75,0.62
0.25,-0.75,0.62
0.35,-0.75,0.62
0.45,-0.75,0.62
0.55,-0.75,0.62
0.65,-0.75,0.62
0.75,-0.75,0.62
0.85,-0.75,0.62
0.95,-0.75,0.62
0.05,-0.65,0.62
0.15,-0.65,0.62
0.25,-0.65,0.62
0.35,-0.65,0.62
0.45,-0.65,0.62
0.55,-0.65,0.62
0.65,-0.65,0.62
0.75,-0.65,0.62
0.85,-0.65,0.62
0.95,-0.65,0.62
0.05,-0.55,0.62
0.15,-0.55,0.62
0.25,-0.55,0.62
0.35,-0.55,0.62
0.45,-0.55,0.62
0.55,-0.55,0.62
0.65,-0.55,0.62
0.75,-0.55,0.62
0.85,-0.55,0.62
0.95,-0.55,0.62
0.05,-0.45,0.62
0.15,-0.45,0.62
0.25,-0.45,0.62
0.35,-0.45,0.62
0.45,-0.45,0.62
0.55,-0.45,0.62
0.65,-0.45,0.62
0.75,-0.45,0.62
0.85,-0.45,0.62
0.95,-0.45,0.62
0.05,-0.35,0.62
0.15,-0.35,0.62
0.25,-0.35,0.62
0.35,-0.35,0.62
0.45,-0.35,0.62
0.55,-0.35,0.62
0.65,-0.35,0.62
0.75,-0.35,0.62
0.85,-0.35,0.62
0.95,-0.35,0.62
0.05,-0.25,0.62
0.15,-0.25,0.62
0.25,-0.25,0.62
0.35,-0.25,0.62
0.45,-0.25,0.62
0.55,-0.25,0.62
0.65,-0.25,0.62
0.75,-0.25,0.62
0.85,-0.25,0.62
0.95,-0.25,0.62
0.05,-0.15,0.62
0.15,-0.15,0.62
0.25,-0.15,0.62
0.35,-0.15,0.62
0.45,-0.15,0.62
0.55,-0.15,0.62
0.65,-0.15,0.62
0.75,-0.15,0.62
0.85,-0.15,0.62
0.95,-0.15,0.62
0.05,-0.05,0.62
0.15,-0.05,0.62
0.25,-0.05,0.62
0.35,-0.05,0.62
0.45,-0.05,0.62
0.55,-0.05,0.62
0.65,-0.05,0.62
0.75,-0.05,0.62
0.85,-0.05,0.62
0.95,-0.05,0.62
0.05,0.05,0.62
0.15,0.05,0.62
0.25,0.05,0.62
0.35,0.05,0.62
0.45,0.05,0.62
0.55,0.05,0.62
0.65,0.05,0.62
0.75,0.05,0.62
0.85,0.05,0.62
0.95,0.05,0.62
0.05,0.15,0.62
0.15,0.15,0.62
0.25,0.15,0.62
0.35,0.15,0.62
0.45,0.15,0.62
0.55,0.15,0.62
0.65,0.15,0.62
0.75,0.15,0.62
0.85,0.15,0.62
0.95,0.15,0.62
0.05,0.25,0.62
0.15,0.25,0.62
0.25,0.25,0.62
0.35,0.25,0.62
0.45,0.25,0.62
0.55,0.25,0.62
0.65,0.25,0.62
0.75,0.25,0.62
0.85,0.25,0.62
0.95,0.25,0.62
0.05,0.35,0.62
0.15,0.35,0.62
0.25,0.35,0.62
0.35,0.35,0.62
0.45,0.35,0.62
0.55,0.35,0.62
0.65,0.35,0.62
0.75,0.35,0.62
0.85,0.35,0.62
0.95,0.35,0.62
0.05,0.45,0.62
0.15,0.45,0.62
0.25,0.45,0.62
0.35,0.45,0.62
0.45,0.45,0.62
0.55,0.45,0.62
0.65,0.45,0.62
0.75,0.45,0.62
0.85,0.45,0.62
0.95,0.45,0.62
0.05,0.55,0.62
0.15,0.55,0.62
0.25,0.55,0.62
0.35,0.55,0.62
0.45,0.55,0.62
0.55,0.55,0.62
0.65,0.55,0.62
0.75,0.55,0.62
0.85,0.55,0.62
0.95,0.55,0.62
0.05,0.65,0.62
0.15,0.65,0.62
0.25,0.65,0.62
0.35,0.65,0.62
0.45,0.65,0.62
0.55,0.65,0.62
0.65,0.65,0.62
0.75,0.65,0.62
0.85,0.65,0.62
0.95,0.65,0.62
0.05,0.75,0.62
0.15,0.75,0.62
0.25,0.75,0.62
0.35,0.75,0.62
0.45,0.75,0.62
0.55,0.75,0.62
0.65,0.75,0.62
0.75,0.75,0.62
0.85,0.75,0.62
0.95,0.75,0.62
0.05,0.85,0.62
0.15,0.85,0.62
0.25,0.85,0.62
0.35,0.85,0.62
0.45,0.85,0.62
0.55,0.85,0.62
0.65,0.85,0.62
0.75,0.85,0.62
0.85,0.85,0.62
0.95,0.85,0.62
0.05,0.95,0.62
0.15,0.95,0.62
0.25,0.95,0.62
0.35,0.95,0.62
0.45,0.95,0.62
0.55,0.95,0.62
0.65,0.95,0.62
0.75,0.95,0.62
0.85,0.95,0.62
0.95,0.95,0.62
0.05,-0.95,0.63
0.15,-0.95,0.63
0.25,-0.95,0.63
0.35,-0.95,0.63
0.45,-0.95,0.63
0.55,-0.95,0.63
0.65,-0.95,0.63
0.75,-0.95,0.63
0.85,-0.95,0.63
0.95,-0.95,0.63
0.05,-0.85,0.63
0.15,-0.85,0.63
0.25,-0.85,0.63
0.35,-0.85,0.63
0.45,-0.85,0.63
0.55,-0.85,0.63
0.65,-0.85,0.63
0.75,-0.85,0.63
0.85,-0.85,0.63
0.95,-0.85,0.63
0.05,-0.75,0.63
0.15,-0.75,0.63
0.25,-0.75,0.63
0.35,-0.75,0.63
0.45,-0.75,0.63
0.55,-0.75,0.63
0.65,-0.75,0.63
0.75,-0.75,0.63
0.85,-0.75,0.63
0.95,-0.75,0.63
0.05,-0.65,0.63
0.15,-0.65,0.63
0.25,-0.65,0.63
0.35,-0.65,0.63
0.45,-0.65,0.63
0.55,-0.65,0.63
0.65,-0.65,0.63
0.75,-0.65,0.63
0.85,-0.65,0.63
0.95,-0.65,0.63
0.05,-0.55,0.63
0.15,-0.55,0.63
0.25,-0.55,0.63
0.35,-0.55,0.63
0.45,-0.55,0.63
0.55,-0.55,0.63
0.65,-0.55,0.63
0.75,-0.55,0.63
0.85,-0.55,0.63
0.95,-0.55,0.63
0.05,-0.45,0.63
0.15,-0.45,0.63
0.25,-0.45,0.63
0.35,-0.45,0.63
0.45,-0.45,0.63
0.55,-0.45,0.63
0.65,-0.45,0.63
0.75,-0.45,0.63
0.85,-0.45,0.63
0.95,-0.45,0.63
0.05,-0.35,0.63
0.15,-0.35,0.63
0.25,-0.35,0.63
0.35,-0.35,0.63
0.45,-0.35,0.63
0.55,-0.35,0.63
0.65,-0.35,0.63
0.75,-0.35,0.63
0.85,-0.35,0.63
0.95,-0.35,0.63
0.05,-0.25,0.63
0.15,-0.25,0.63
0.25,-0.25,0.63
0.35,-0.25,0.63
0.45,-0.25,0.63
0.55,-0.25,0.63
0.65,-0.25,0.63
0.75,-0.25,0.63
0.85,-0.25,0.63
0.95,-0.25,0.63
0.05,-0.15,0.63
0.15,-0.15,0.63
0.25,-0.15,0.63
0.35,-0.15,0.63
0.45,-0.15,0.63
0.55,-0.15,0.63
0.65,-0.15,0.63
0.75,-0.15,0.63
0.85,-0.15,0.63
0.95,-0.15,0.63
0.05,-0.05,0.63
0.15,-0.05,0.63
0.25,-0.05,0.63
0.35,-0.05,0.63
0.45,-0.05,0.63
0.55,-0.05,0.63
0.65,-0.05,0.63
0.75,-0.05,0.63
0.85,-0.05,0.63
0.95,-0.05,0.63
0.05,0.05,0.63
0.15,0.05,0.63
0.25,0.05,0.63
0.35,0.05,0.63
0.45,0.05,0.63
0.55,0.05,0.63
0.65,0.05,0.63
0.75,0.05,0.63
0.85,0.05,0.63
0.95,0.05,0.63
0.05,0.15,0.63
0.15,0.15,0.63
0.25,0.15,0.63
0.35,0.15,0.63
0.45,0.15,0.63
0.55,0.15,0.63
0.65,0.15,0.63
0.75,0.15,0.63
0.85,0.15,0.63
0.95,0.15,0.63
0.05,0.25,0.63
0.15,0.25,0.63
0.25,0.25,0.63
0.35,0.25,0.63
0.45,0.25,0.63
0.55,0.25,0.63
0.65,0.25,0.63
0.75,0.25,0.63
0.85,0.25,0.63
0.95,0.25,0.63
0.05,0.35,0.63
0.15,0.35,0.63
0.25,0.35,0.63
0.35,0.35,0.63
0.45,0.35,0.63
0.55,0.35,0.63
0.65,0.35,0.63
0.75,0.35,0.63
0.85,0.35,0.63
0.95,0.35,0.63
0.05,0.45,0.63
0.15,0.45,0.63
0.25,0.45,0.63
0.35,0.45,0.63
0.45,0.45,0.63
0.55,0.45,0.63
0.65,0.45,0.63
0.75,0.45,0.63
0.85,0.45,0.63
0.95,0.45,0.63
0.05,0.55,0.63
0.15,0.55,0.63
0.25,0.55,0.63
0.35,0.55,0.63
0.45,0.55,0.63
0.55,0.55,0.63
0.65,0.55,0.63
0.75,0.55,0.63
0.85,0.55,0.63
0.95,0.55,0.63
0.05,0.65,0.63
0.15,0.65,0.63
0.25,0.65,0.63
0.35,0.65,0.63
0.45,0.65,0.63
0.55,0.65,0.63
0.65,0.65,0.63
0.75,0.65,0.63
0.85,0.65,0.63
0.95,0.65,0.63
0.05,0.75,0.63
0.15,0.75,0.63
0.25,0.75,0.63
0.35,0.75,0.63
0.45,0.75,0.63
0.55,0.75,0.63
0.65,0.75,0.63
0.75,0.75,0.63
0.85,0.75,0.63
0.95,0.75,0.63
0.05,0.85,0.63
0.15,0.85,0.63
0.25,0.85,0.63
0.35,0.85,0.63
0.45,0.85,0.63
0.55,0.85,0.63
0.65,0.85,0.63
0.75,0.85,0.63
0.85,0.85,0.63
0.95,0.85,0.63
0.05,0.95,0.63
0.15,0.95,0.63
0.25,0.95,0.63
0.35,0.95,0.63
0.45,0.95,0.63
0.55,0.95,0.63
0.65,0.95,0.63
0.75,0.95,0.63
0.85,0.95,0.63
0.95,0.95,0.63
0.05,-0.95,0.64
0.15,-0.95,0.64
0.25,-0.95,0.64
0.35,-0.95,0.64
0.45,-0.95,0.64
0.55,-0.95,0.64
0.65,-0.95,0.64
0.75,-0.95,0.64
0.85,-0.95,0.64
0.95,-0.95,0.64
0.05,-0.85,0.64
0.15,-0.85,0.64
0.25,-0.85,0.64
0.35,-0.85,0.64
0.45,-0.85,0.64
0.55,-0.85,0.64
0.65,-0.85,0.64
0.75,-0.85,0.64
0.85,-0.85,0.64
0.95,-0.85,0.64
0.05,-0.75,0.64
0.15,-0.75,0.64
0.25,-0.75,0.64
0.35,-0.75,0.64
0.45,-0.75,0.64
0.55,-0.75,0.64
0.65,-0.75,0.64
0.75,-0.75,0.64
0.85,-0.75,0.64
0.95,-0.75,0.64
0.05,-0.65,0.64
0.15,-0.65,0.64
0.25,-0.65,0.64
0.35,-0.65,0.64
0.45,-0.65,0.64
0.55,-0.65,0.64
0.65,-0.65,0.64
0.75,-0.65,0.64
0.85,-0.65,0.64
0.95,-0.65,0.64
0.05,-0.55,0.64
0.15,-0.55,0.64
0.25,-0.55,0.64
0.35,-0.55,0.64
0.45,-0.55,0.64
0.55,-0.55,0.64
0.65,-0.55,0.64
0.75,-0.55,0.64
0.85,-0.55,0.64
0.95,-0.55,0.64
0.05,-0.45,0.64
0.15,-0.45,0.64
0.25,-0.45,0.64
0.35,-0.45,0.64
0.45,-0.45,0.64
0.55,-0.45,0.64
0.65,-0.45,0.64
0.75,-0.45,0.64
0.85,-0.45,0.64
0.95,-0.45,0.64
0.05,-0.35,0.64
0.15,-0.35,0.64
0.25,-0.35,0.64
0.35,-0.35,0.64
0.45,-0.35,0.64
0.55,-0.35,0.64
0.65,-0.35,0.64
0.75,-0.35,0.64
0.85,-0.35,0.64
0.95,-0.35,0.64
0.05,-0.25,0.64
0.15,-0.25,0.64
0.25,-0.25,0.64
0.35,-0.25,0.64
0.45,-0.25,0.64
0.55,-0.25,0.64
0.65,-0.25,0.64
0.75,-0.25,0.64
0.85,-0.25,0.64
0.95,-0.25,0.64
0.05,-0.15,0.64
0.15,-0.15,0.64
0.25,-0.15,0.64
0.35,-0.15,0.64
0.45,-0.15,0.64
0.55,-0.15,0.64
0.65,-0.15,0.64
0.75,-0.15,0.64
0.85,-0.15,0.64
0.95,-0.15,0.64
0.05,-0.05,0.64
0.15,-0.05,0.64
0.25,-0.05,0.64
0.35,-0.05,0.64
0.45,-0.05,0.64
0.55,-0.05,0.64
0.65,-0.05,0.64
0.75,-0.05,0.64
0.85,-0.05,0.64
0.95,-0.05,0.64
0.05,0.05,0.64
0.15,0.05,0.64
0.25,0.05,0.64
0.35,0.05,0.64
0.45,0.05,0.64
0.55,0.05,0.64
0.65,0.05,0.64
0.75,0.05,0.64
0.85,0.05,0.64
0.95,0.05,0.64
0.05,0.15,0.64
0.15,0.15,0.64
0.25,0.15,0.64
0.35,0.15,0.64
0.45,0.15,0.64
0.55,0.15,0.64
0.65,0.15,0.64
0.75,0.15,0.64
0.85,0.15,0.64
0.95,0.15,0.64
0.05,0.25,0.64
0.15,0.25,0.64
0.25,0.25,0.64
0.35,0.25,0.64
0.45,0.25,0.64
0.55,0.25,0.64
0.65,0.25,0.64
0.75,0.25,0.64
0.85,0.25,0.64
0.95,0.25,0.64
0.05,0.35,0.64
0.15,0.35,0.64
0.25,0.35,0.64
0.35,0.35,0.64
0.45,0.35,0.64
0.55,0.35,0.64
0.65,0.35,0.64
0.75,0.35,0.64
0.85,0.35,0.64
0.95,0.35,0.64
0.05,0.45,0.64
0.15,0.45,0.64
0.25,0.45,0.64
0.35,0.45,0.64
0.45,0.45,0.64
0.55,0.45,0.64
0.65,0.45,0.64
0.75,0.45,0.64
0.85,0.45,0.64
0.95,0.45,0.64
0.05,0.55,0.64
0.15,0.55,0.64
0.25,0.55,0.64
0.35,0.55,0.64
0.45,0.55,0.64
0.55,0.55,0.64
0.65,0.55,0.64
0.75,0.55,0.64
0.85,0.55,0.64
0.95,0.55,0.64
0.05,0.65,0.64
0.15,0.65,0.64
0.25,0.65,0.64
0.35,0.65,0.64
0.45,0.65,0.64
0.55,0.65,0.64
0.65,0.65,0.64
0.75,0.65,0.64
0.85,0.65,0.64
0.95,0.65,0.64
0.05,0.75,0.64
0.15,0.75,0.64
0.25,0.75,0.64
0.35,0.75,0.64
0.45,0.75,0.64
0.55,0.75,0.64
0.65,0.75,0.64
0.75,0.75,0.64
0.85,0.75,0.64
0.95,0.75,0.64
0.05,0.85,0.64
0.15,0.85,0.64
0.25,0.85,0.64
0.35,0.85,0.64
0.45,0.85,0.64
0.55,0.85,0.64
0.65,0.85,0.64
0.75,0.85,0.64
0.85,0.85,0.64
0.95,0.85,0.64
0.05,0.95,0.64
0.15,0.95,0.64
0.25,0.95,0.64
0.35,0.95,0.64
0.45,0.95,0.64
0.55,0.95,0.64
0.65,0.95,0.64
0.75,0.95,0.64
0.85,0.95,0.64
0.95,0.95,0.64
0.05,-0.95,0.65
0.15,-0.95,0.65
0.25,-0.95,0.65
0.35,-0.95,0.65
0.45,-0.95,0.65
0.55,-0.95,0.65
0.65,-0.95,0.65
0.75,-0.95,0.65
0.85,-0.95,0.65
0.95,-0.95,0.65
0.05,-0.85,0.65
0.15,-0.85,0.65
0.25,-0.85,0.65
0.35,-0.85,0.65
0.45,-0.85,0.65
0.55,-0.85,0.65
0.65,-0.85,0.65
0.75,-0.85,0.65
0.85,-0.85,0.65
0.95,-0.85,0.65
0.05,-0.75,0.65
0.15,-0.75,0.65
0.25,-0.75,0.65
0.35,-0.75,0.65
0.45,-0.75,0.65
0.55,-0.75,0.65
0.65,-0.75,0.65
0.75,-0.75,0.65
0.85,-0.75,0.65
0.95,-0.75,0.65
0.05,-0.65,0.65
0.15,-0.65,0.65
0.25,-0.65,0.65
0.35,-0.65,0.65
0.45,-0.65,0.65
0.55,-0.65,0.65
0.65,-0.65,0.65
0.75,-0.65,0.65
0.85,-0.65,0.65
0.95,-0.65,0.65
0.05,-0.55,0.65
0.15,-0.55,0.65
0.25,-0.55,0.65
0.35,-0.55,0.65
0.45,-0.55,0.65
0.55,-0.55,0.65
0.65,-0.55,0.65
0.75,-0.55,0.65
0.85,-0.55,0.65
0.95,-0.55,0.65
0.05,-0.45,0.65
0.15,-0.45,0.65
0.25,-0.45,0.65
0.35,-0.45,0.65
0.45,-0.45,0.65
0.55,-0.45,0.65
0.65,-0.45,0.65
0.75,-0.45,0.65
0.85,-0.45,0.65
0.95,-0.45,0.65
0.05,-0.35,0.65
0.15,-0.35,0.65
0.25,-0.35,0.65
0.35,-0.35,0.65
0.45,-0.35,0.65
0.55,-0.35,0.65
0.65,-0.35,0.65
0.75,-0.35,0.65
0.85,-0.35,0.65
0.95,-0.35,0.65
0.05,-0.25,0.65
0.15,-0.25,0.65
0.25,-0.25,0.65
0.35,-0.25,0.65
0.45,-0.25,0.65
0.55,-0.25,0.65
0.65,-0.25,0.65
0.75,-0.25,0.65
0.85,-0.25,0.65
0.95,-0.25,0.65
0.05,-0.15,0.65
0.15,-0.15,0.65
0.25,-0.15,0.65
0.35,-0.15,0.65
0.45,-0.15,0.65
0.55,-0.15,0.65
0.65,-0.15,0.65
0.75,-0.15,0.65
0.85,-0.15,0.65
